0.5596288023806903,50.999556976408336,3.0,-14078.74234735982,[26.846516, 22.895317, 0.77601373]
0.35081877262891625,-51.66812505918358,-3.0,-19910.132858629677,[16.572346, 4.3618503, 1.0609848]
2.843067667766942,-55.309695862028775,-3.0,-17595.32188184367,[20.656868, 7.6840987, 0.8176283]
1.4116947909059445,-47.58206910288318,-3.0,-8690.189623266011,[30.641836, 6.455282, 6.545323]
-0.5684471307890493,-52.7896446705187,-3.0,-20260.995449964816,[29.51418, 10.433158, 5.2675166]
0.06557093666018377,-52.312188873099515,-3.0,-20139.613142534214,[20.60695, 8.054423, 0.9121721]
-1.1417943392742376,-51.230264683717834,-3.0,-16892.513615021926,[19.973705, 7.8700786, 2.1999514]
-2.2142166661810196,-36.53305515622274,-3.0,-7513.245838579668,[13.192922, 4.761213, 1.3624609]
-0.0005644555719079847,0.0016259809690956626,0.0021908018218769853,-1056.395554431751,[3.6926184, 2.9153602, 0.20297083]
1.0332145875460736,-38.748427917974816,-1.8991616516021184,-10309.178636312105,[20.679218, 6.972995, 0.16192423]
1.9137900603090015,-53.227285352833796,-3.0,-13495.699450034617,[24.585096, 7.420995, 0.11294157]
2.605218783652813,-50.03351731354317,-3.0,-17311.962069192403,[22.502317, 8.134555, 0.7860735]
-1.4428206243189652,49.29668986978913,3.0,-13809.265580892985,[17.456987, 9.16699, 1.0828563]
-2.204169699882381,-49.21782792183517,-3.0,-10764.582868861919,[21.354126, 10.219578, 2.6575272]
0.0004081232106618593,-0.0009234571306257126,-0.0014652692911915502,-894.0347532908393,[4.2822404, 1.5463072, 0.37261027]
2.260110019653933,-51.33507852642059,-3.0,-15024.120907446833,[16.477942, 4.7564564, 2.407038]
-2.940549472547882,-55.46380077508017,-3.0,-17244.56303761515,[25.663483, 9.415877, 0.19585086]
2.9791529601518545,-54.31237577387079,-3.0,-19040.31479068492,[19.973223, 9.086878, 3.4218338]
-0.03033807563337687,-49.67045161843527,-3.0,-16968.9662093843,[15.895918, 13.361239, 0.2571242]
1.681000229042017,-53.430152567057355,-3.0,-16367.627089482581,[19.082863, 5.9438753, 6.294873]
2.2689876600271544,-49.12474183565128,-3.0,-13211.698737322136,[15.467779, 5.5456724, 0.13489932]
1.4401036521150101,-49.7323609212583,-3.0,-18134.202716884378,[16.77961, 7.0533743, 0.956791]
-0.7037025565926558,-43.285931518674225,1.423868978198266,-9415.212677755188,[13.716139, 8.369967, 0.48264056]
-2.9462925477440467,-47.66149465305718,-3.0,-11939.969013898602,[19.447512, 7.894561, 1.7700379]
-1.8643503489278674,-48.34435794184636,-3.0,-14237.260390643652,[19.154943, 7.8956323, 1.3761165]
0.00022568834608938104,-0.0008757096211633028,-0.0008766011106612334,-1055.739567055937,[4.6219397, 2.9253192, 0.45755616]
0.0007372343818579097,-0.001983537826077287,-0.002107504519755164,-1077.2342003219326,[3.5687606, 2.3559403, 0.69933283]
2.670750804288606,54.042962958481304,3.0,-17314.273444984898,[32.04217, 12.4338455, 4.640781]
1.6596341538981503,-50.52192137229085,-3.0,-17410.851940011504,[22.993591, 8.230464, 0.43620858]
2.9295367485274437,-52.919773106229194,-3.0,-15564.058721174275,[18.612339, 7.14804, 1.7356147]
1.656448205773334,-50.88841579141256,0.30461660069347474,-16559.28895683311,[17.014585, 5.495542, 0.23113655]
-0.8328351759431132,-51.147436404564765,-3.0,-17402.050576609647,[16.73412, 9.396983, 4.429497]
